tail_number,engine_uid
VN-A667,3CM025
VN-A683,3CM025
VN-A673,3CM025
VN-A677,3CM025
VN-A685,3CM025
VN-A687,3CM025
VN-A631,3CM025
VN-A640,01P08CM104
VN-A641,3CM025
VN-A642,3CM025
VN-A632,01P08CM105
VN-A633,01P08CM105
VN-A634,3CM025
VN-A645,3CM025
VN-A637,01P08CM105
VN-A639,3CM025
VN-A648,3CM025
VN-A647,3CM025
VN-A649,01P08CM104
VN-A657,3CM025
VN-A698,3CM025
VN-A629,3CM025
VN-A661,3CM025
VN-A670,3CM025
VN-A611,3IA008
VN-A612,3IA008
VN-A323,3IA008
VN-A324,3IA008
VN-A325,3IA008
VN-A326,3IA008
VN-A327,3IA008
VN-A329,3IA008
VN-A331,3IA008
VN-A332,3IA008
VN-A334,3IA008
VN-A335,3IA008
VN-A336,3IA008
VN-A338,3IA008
VN-A339,3IA008
VN-A353,3IA008
VN-A356,3IA008
VN-A357,3IA008
VN-A358,3IA008
VN-A390,3IA008
VN-A392,3IA008
VN-A393,3IA008
VN-A395,3IA008
VN-A396,3IA008
VN-A397,3IA008
VN-A398,3IA008
VN-A399,3IA008
VN-A601,3IA008
VN-A602,3IA008
VN-A603,3IA008
VN-A604,3IA008
VN-A605,3IA008
VN-A606,3IA008
VN-A608,3IA008
VN-A609,3IA008
VN-A610,3IA008
VN-A613,3IA008
VN-A614,3IA008
XA-VLH,3IA008
XA-VLJ,3IA008
XA-VLT,3IA008
XA-VLU,3IA008
XA-VLV,3IA008
XA-VLW,3IA008
XA-VLY,3IA008
XA-VLZ,3IA008
XA-VRB,3IA008
XA-VRC,3IA008
EC-NLV,01P08CM104
EC-MGY,3IA008
EC-MGZ,3IA008
EC-MHA,3IA008
EC-MHB,3IA008
EC-MHS,3IA008
EC-MJR,3IA008
EC-MLD,3IA008
EC-MLM,1IA003
EC-MMH,3IA008
EC-MMU,3IA008
EC-MOO,3IA008
EC-MPV,3IA008
EC-MQB,3IA008
EC-MQL,3IA008
EC-MRF,3IA008
HA-LTA,3IA008
HA-LTB,3IA008
HA-LTC,3IA008
HA-LTD,3IA008
HA-LTE,3IA008
HA-LTF,3IA008
HA-LTK,3IA008
HA-LXA,3IA008
HA-LXB,3IA008
HA-LXC,3IA008
HA-LXD,3IA008
HA-LXE,3IA008
HA-LXF,3IA008
HA-LXG,3IA008
HA-LXH,3IA008
HA-LXI,3IA008
HA-LXJ,3IA008
HA-LXK,3IA008
HA-LXL,3IA008
HA-LXM,3IA008
HA-LXN,3IA008
HA-LXO,3IA008
HA-LXP,3IA008
HA-LXQ,3IA008
HA-LXR,3IA008
HA-LXS,3IA008
HA-LXT,3IA008
HA-LXU,3IA008
HA-LXV,3IA008
HA-LXW,3IA008
HA-LXY,3IA008
HA-LTL,3IA008
HA-LTM,3IA008
HA-LTG,3IA008
UR-WRX,3CM025
UR-WRI,3IA008
9H-WZB,3IA008
9H-WZA,3IA008
9H-WZC,3IA008
EP-LCT,3CM025
EP-LCS,3CM025
9H-PEA,01P20CM132
9H-PEB,01P20CM132
OE-IKJ,01P20CM132
RA-73440,01P22PW167
RA-73439,01P22PW167
RA-73441,01P22PW167
EI-KDC,01P22PW167
EI-KDD,01P22PW180
EI-KDE,01P22PW167
EI-KDF,01P22PW167
N950XV,01P20CM132
N951XV,01P20CM132
N952XV,01P20CM132
N953XV,01P20CM132
N954XV,01P20CM132
N955XV,01P20CM132
N956XV,01P20CM132
N957XV,01P20CM132
N958XV,01P20CM132
N959XV,01P20CM132
D-AVXB,01P20CM132
N216HA,01P22PW180
N217HA,01P22PW180
N202HA,01P22PW180
N204HA,01P22PW180
N205HA,01P22PW180
N208HA,01P22PW180
N209HA,01P22PW180
N212HA,01P22PW180
N213HA,01P22PW167
N214HA,01P22PW180
N215HA,01P22PW180
N218HA,01P22PW180
N220HA,01P22PW180
N223HA,01P22PW180
N226HA,01P22PW180
N227HA,01P22PW180
N228HA,01P22PW180
CS-TSF,01P20CM132
CS-TSG,01P20CM132
B-301E,01P22PW167
B-1067,01P22PW167
B-30AG,01P22PW167
B-30C5,01P22PW167
B-30AF,01P22PW167
B-30C6,01P22PW167
B-30D9,01P22PW167
B-8599,01P22PW167
B-300D,01P22PW167
B-302T,01P22PW167
B-1053,01P22PW167
B-1055,01P22PW167
B-1056,01P22PW167
B-8598,01P22PW167
B-8682,01P22PW167
B-302Q,01P22PW167
B-309C,01P22PW167
B-30AC,01P22PW167
B-30CJ,01P22PW167
B-30CS,01P22PW167
B-30D8,01P22PW167
B-30FS,01P22PW167
B-303G,01P20CM132
B-303H,01P20CM132
B-301U,01P22PW167
B-1087,01P22PW167
B-1088,01P22PW167
B-1089,01P22PW167
B-1090,01P22PW167
B-1091,01P22PW167
B-1092,01P22PW167
B-8367,01P22PW167
B-8368,01P22PW167
B-8369,01P22PW167
B-8380,01P22PW167
B-301V,01P22PW167
B-303W,01P22PW167
B-303X,01P22PW167
B-303Y,01P22PW167
B-306L,01P22PW167
B-303J,01P20CM132
B-303K,01P20CM132
B-303L,01P20CM132
B-306H,01P20CM132
B-306J,01P20CM132
B-306K,01P20CM132
B-307L,01P20CM132
B-308D,01P20CM132
B-308U,01P20CM132
A6-AEQ,01P20CM132
A6-AEN,01P20CM132
A6-AEO,01P20CM132
A6-AEP,01P20CM132
UK32133,01P20CM132
UK32130,01P20CM132
JA140A,01P22PW165
JA131A,01P22PW165
JA132A,01P22PW165
JA133A,01P22PW165
JA134A,01P22PW165
JA135A,01P22PW165
JA136A,01P22PW165
JA137A,01P22PW165
JA138A,01P22PW165
JA139A,01P22PW165
JA141A,01P22PW165
JA142A,01P22PW165
JA143A,01P22PW165
JA148A,01P22PW165
RA-73323,01P20CM132
RA-73322,01P20CM132
RP-C9930,01P22PW167
RP-C9932,01P22PW167
RP-C9933,01P22PW167
RP-C9934,01P22PW167
RP-C9935,01P22PW167
SX-GRB,01P20CM132
SX-GRA,01P20CM132
A4O-OXD,01P20CM132
A4O-OXC,01P20CM132
A4O-OXG,01P20CM132
A4O-OXE,01P20CM132
A4O-OXF,01P20CM132
CS-TJM,01P20CM132
CS-TJN,01P20CM132
CS-TJI,01P20CM132
CS-TJJ,01P20CM132
CS-TJK,01P20CM132
CS-TJL,01P20CM132
4R-ANC,01P20CM132
4R-AND,01P20CM132
4R-ANE,01P20CM132
4R-ANF,01P20CM132
VN-A540,01P22PW167
VN-A694,01P22PW167
VN-A652,01P22PW167
VN-A646,01P22PW167
VN-A653,01P22PW167
VN-A654,01P22PW167
VN-A674,01P22PW167
VN-A693,01P22PW167
VN-A697,01P22PW167
VN-A600,01P22PW167
VN-A607,01P22PW167
VN-A616,01P22PW165
VN-A617,01P22PW165
VN-A618,01P22PW165
VN-A620,01P22PW165
VN-A501,01P22PW165
VN-A619,01P22PW165
VN-A621,01P22PW165
VN-A622,01P22PW165
VN-A623,01P22PW165
VN-A624,01P22PW165
VN-A625,01P22PW165
VN-A503,01P22PW165
VN-A505,01P22PW165
VN-A507,01P22PW165
VN-A508,01P22PW165
VN-A510,01P22PW165
VN-A512,01P22PW165
N536VL,01P22PW167
N542VL,01P22PW167
N534VL,01P22PW167
N535VL,01P22PW167
N537VL,01P22PW167
N543VL,01P22PW167
TC-OCE,7PW082
N3103S,4GE080
N968AV,01P14RR102
B-6056,01P14RR102
B-6058,01P14RR102
B-6059,01P14RR102
B-6515,9PW095
B-6526,7PW082
B-6528,7PW082
B-6547,7PW082
B-6088,01P14RR102
B-6118,01P14RR102
2-UBLI,01P14RR102
N3300C,4GE081
VP-CLO,01P14RR102
2-UARA,4GE080
VT-JWW,5GE085
VT-JWV,5GE085
A4O-DC,01P14RR102
VQ-CBX,4GE081
N529CG,01P14RR102
N279AY,01P14RR102
N280AY,01P14RR102
N281AY,01P14RR102
N282AY,01P14RR102
N283AY,01P14RR102
N284AY,01P14RR102
N285AY,01P14RR102
N286AY,01P14RR102
N287AY,01P14RR102
N288AY,01P14RR102
N289AY,01P14RR102
N290AY,01P14RR102
N291AY,01P14RR102
N292AY,01P14RR102
N293AY,01P14RR102
EI-GCU,7PW082
PR-AIU,01P14RR102
9K-APE,01P14RR102
N330AD,4GE081
EX-33002,01P14RR102
TC-GRA,7PW082
TC-GRB,7PW082
HL8709,01P14RR102
HL8714,01P14RR102
XA-DUR,4GE080
5A-BRG,01P14RR102
F-GZCA,5GE085
7T-VJV,4GE081
7T-VJW,4GE081
7T-VJX,4GE081
7T-VJY,4GE081
7T-VJZ,4GE081
7T-VJA,4GE081
7T-VJB,4GE081
G-VYGJ,01P14RR102
G-VYGK,01P14RR102
G-VYGL,01P14RR102
G-VYGM,01P14RR102
TC-NYP,01P14RR102
TC-NYB,01P14RR102
LV-KHU,01P14RR102
LV-KHT,01P14RR102
LV-KAN,4GE081
LV-KAO,4GE081
LV-FVH,4GE081
LV-FVI,4GE081
LV-GHQ,4GE081
LV-GIF,4GE081
N370HA,01P14RR102
N373HA,01P14RR102
N374HA,01P14RR102
N380HA,01P14RR102
N381HA,01P14RR102
N382HA,01P14RR102
N383HA,01P14RR102
N384HA,01P14RR102
N385HA,01P14RR102
N386HA,01P14RR102
N388HA,01P14RR102
N389HA,01P14RR102
N390HA,01P14RR102
N391HA,01P14RR102
N392HA,01P14RR102
N393HA,01P14RR102
N395HA,01P14RR102
N396HA,01P14RR102
N399HA,01P14RR102
N375HA,01P14RR102
N378HA,01P14RR102
N379HA,01P14RR102
N360HA,01P14RR102
N361HA,01P14RR102
PR-AIW,01P14RR102
PR-AIZ,01P14RR102
PR-AIV,01P14RR102
CP-3214,01P14RR102
CP-3208,01P14RR102
CP-3209,01P14RR102
B-6130,01P14RR102
B-6131,01P14RR102
330002,01P14RR102
330003,01P14RR102
B-6535,01P14RR102
B-8332,01P14RR102
B-8468,01P14RR102
B-8019,01P14RR102
B-8221,01P14RR102
B-1043,01P14RR102
EC-356,01P14RR102
8Q-IAB,5GE085
EI-DAA,4GE081
EI-DUO,4GE080
EI-GEY,4GE080
F-RARF,7PW082
F-UJCU,01P14RR102
FAB2901,01P14RR102
FAB2902,01P14RR102
DQ-FJT,01P14RR102
DQ-FJU,01P14RR102
DQ-FJV,01P14RR102
PK-GPL,01P14RR102
PK-GPM,01P14RR102
PK-GPO,01P14RR102
PK-GPQ,01P14RR102
PK-GPS,01P14RR102
D-AXGE,5GE085
D-AXGF,5GE085
D-AXGB,5GE085
LZ-ONE,5GE085
9H-ALC,4GE080
9H-HFL,7PW082
9H-HFK,7PW082
9H-MFS,4GE081
CS-TCE,5GE085
YR-KID,01P14RR102
B-5955,01P14RR102
B-5963,01P14RR102
B-6133,01P14RR102
B-5979,01P14RR102
YI-AQY,4GE081
EC-ODA,4GE080
EC-MLB,4GE080
EC-MMG,4GE080
EC-MNK,4GE080
EC-MNL,4GE080
EC-MSY,4GE080
EC-MUD,4GE080
EC-MYA,4GE080
RA-73851,01P14RR102
EP-IJA,01P14RR102
EP-IJC,01P14RR102
EP-IJD,01P14RR102
EP-IJB,01P14RR102
EI-EJG,4GE080
EI-EJH,4GE080
EI-EJM,4GE080
EI-EJO,4GE080
YU-ARB,01P14RR102
YU-ARC,01P14RR102
JY-JVB,5GE085
PH-AOA,5GE085
PH-AOB,5GE085
PH-AOC,5GE085
PH-AOD,5GE085
PH-AOE,5GE085
PH-AOF,5GE085
UK33077,01P14RR102
5A-LAR,4GE081
5A-LAT,4GE081
EC-ODB,01P14RR102
EC-OHY,01P14RR102
EC-NNH,4GE080
EC-NRH,4GE080
EC-NRG,4GE080
EC-NEN,4GE080
OD-MEA,01P14RR102
OD-MEB,01P14RR102
OD-MEC,01P14RR102
9M-MTY,7PW082
9M-MTZ,7PW082
CS-TGD,4GE081
SU-GCH,01P14RR102
SU-GCI,01P14RR102
SU-GGD,7PW082
B-5941,01P14RR102
B-5942,01P14RR102
B-5943,01P14RR102
B-5949,01P14RR102
B-5952,01P14RR102
B-5961,01P14RR102
B-5902,01P14RR102
B-5903,01P14RR102
B-5908,01P14RR102
B-5920,01P14RR102
B-5921,01P14RR102
B-5926,01P14RR102
B-5930,01P14RR102
B-5931,01P14RR102
B-5936,01P14RR102
B-5937,01P14RR102
B-5938,01P14RR102
B-6082,01P14RR102
B-6099,01P14RR102
B-6537,01P14RR102
B-6538,01P14RR102
B-6543,01P14RR102
B-6545,01P14RR102
B-6546,01P14RR102
B-5962,01P14RR102
B-5968,01P14RR102
B-5973,01P14RR102
B-5975,01P14RR102
9N-ALY,01P14RR102
9N-ALZ,01P14RR102
N828CA,01P14RR102
N898CA,01P14RR102
RA-73328,7PW082
RA-73270,01P14RR102
EC-NUL,4GE080
EC-OAP,5GE085
EC-OAQ,5GE085
EC-NZJ,01P14RR102
A7-HHM,4GE081
A7-HJJ,4GE081
VH-EBA,4GE081
VH-EBB,4GE081
VH-EBC,4GE081
VH-EBD,4GE081
VH-EBJ,4GE081
VH-EBK,4GE081
VH-EBQ,4GE081
VH-EBR,4GE081
VH-EBG,2GE051
VH-EBL,5GE085
VH-EBM,4GE081
VH-EBN,4GE081
VH-EBO,4GE081
VH-EBP,4GE081
VH-EBS,4GE081
VH-EBV,4GE081
A7-ACU,01P14RR102
A7-ACW,01P14RR102
A7-ACX,01P14RR102
A7-ACK,4GE081
A7-ACT,4GE081
A7-ACM,4GE081
9XR-WX,01P14RR102
9XR-WN,01P14RR102
AP-BNF,5GE085
AP-BNG,5GE085
B-8420,01P14RR102
B-1046,01P14RR102
B-1047,01P14RR102
B-8776,01P14RR102
TC-LOM,01P14RR102
TC-JIO,7PW082
TC-JIP,7PW082
TC-JIR,7PW082
TC-JIS,7PW082
TC-JIT,7PW082
TC-LOH,7PW082
TC-JNA,5GE085
TC-JNB,5GE085
TC-JNC,5GE085
TC-JND,5GE085
TC-JNE,5GE085
CS-TON,4GE081
CS-TOO,4GE081
CS-TOP,4GE081
C-GUBA,01P14RR102
C-GUFZ,01P14RR102
C-GUFU,01P14RR102
C-GUBL,01P14RR102
C-GUBT,01P14RR102
TS-IFM,01P14RR102
HL8708,9PW095
HL8211,7PW082
HL8212,7PW082
HL8227,7PW082
HL8228,7PW082
HL8276,7PW082
4R-ALT,01P14RR102
4R-ALS,01P14RR102
4R-ALH,01P14RR102
EC-NUI,01P14RR102
EC-NBN,01P14RR102
EC-NCK,01P14RR102
EC-ODP,01P14RR102
EC-MAJ,01P14RR102
330004,01P14RR102
MRTT00,5GE085
EC-335,01P14RR102
EC-334,01P14RR102
EC-353,01P14RR102
EC-359,01P14RR102
TK.24-01,4GE081
TK.24-03,4GE081
TK.24-02,4GE081
F-UJCH,01P14RR102
F-UJCI,01P14RR102
F-UJCK,01P14RR102
F-UJCL,01P14RR102
F-UJCJ,01P14RR102
F-UJCP,01P14RR102
F-UJCM,01P14RR102
F-UJCN,01P14RR102
F-UJCO,01P14RR102
F-UJCR,01P14RR102
F-UJCQ,01P14RR102
18-001,01P14RR102
19-002,01P14RR102
19-003,01P14RR102
19-004,01P14RR102
A39-006,5GE085
A39-007,5GE085
A39-002,5GE085
A39-003,5GE085
A39-004,5GE085
A39-005,5GE085
A39-001,5GE085
T-055,01P14RR102
T-056,01P14RR102
T-057,01P14RR102
T-058,01P14RR102
T-060,01P14RR102
T-061,01P14RR102
ZZ336,01P14RR102
ZZ330,01P14RR102
ZZ331,01P14RR102
ZZ332,01P14RR102
ZZ333,01P14RR102
ZZ334,01P14RR102
ZZ335,01P14RR102
ZZ337,01P14RR102
ZZ338,01P14RR102
ZZ343,01P14RR102
2401,4GE081
2402,4GE081
2403,4GE081
2404,4GE081
2405,4GE081
2406,4GE081
761,01P14RR102
763,01P14RR102
764,01P14RR102
765,01P14RR102
1300,01P14RR102
1301,01P14RR102
1302,01P14RR102
1303,01P14RR102
1304,01P14RR102
F-HMRI,01P14RR102
B-308L,01P14RR102
B-308P,01P14RR102
B-308Q,01P14RR102
D-ALMD,01P14RR102
D-ALMA,01P14RR102
D-ALEJ,01P14RR102
B-LNW,01P14RR102
B-LNX,01P14RR102
B-LNY,01P14RR102
B-LNZ,01P14RR102
B-LNV,01P14RR102
B-LKB,01P14RR102
B-LKC,01P14RR102
B-LDS,01P14RR102
B-LDP,01P14RR102
TC-MCZ,01P14RR102
TC-MCU,01P14RR102
9M-MUA,7PW082
9M-MUB,7PW082
9M-MUD,7PW082
HA-LHU,01P14RR102
N336QT,01P14RR102
N335QT,01P14RR102
N330QT,01P14RR102
N331QT,01P14RR102
N332QT,01P14RR102
N334QT,01P14RR102
TC-JOU,01P14RR102
TC-JOO,9PW095
TC-JCI,01P14RR102
TC-JDO,01P14RR102
TC-JDP,01P14RR102
TC-JDR,01P14RR102
TC-JDS,01P14RR102
TC-JOV,01P14RR102
TC-JOY,01P14RR102
TC-JOZ,01P14RR102
RA-73702,01P14RR102
B-HLE,01P14RR102
B-HLG,01P14RR102
B-HLI,01P14RR102
B-HLK,01P14RR102
LY-BSQ,4GE081
B-HYB,01P14RR102
B-HYF,01P14RR102
N992JA,01P14RR102
N993JA,01P14RR102
N996JA,01P14RR102
A7-AEB,4GE081
2-BLNR,01P14RR102
N821CM,01P14RR102
N302PF,01P14RR102
N817CM,01P14RR102
VP-CRP,01P14RR102
UK33001,4GE081
EC-MII,01P14RR102
5A-ONQ,4GE081
5A-ONR,4GE081
T7-MMM,01P14RR102
T7-SRS,01P14RR102
C-GOFW,01P14RR102
C-GXZD,01P14RR102
C-GHKC,01P14RR102
C-GEFA,01P14RR102
C-GEGC,01P14RR102
C-GEGI,01P14RR102
C-GEGP,01P14RR102
C-FDHU,01P14RR102
C-GKUG,01P14RR102
C-GKUH,01P14RR102
C-FDHG,01P14RR102
C-GOFV,01P14RR102
9M-XXC,01P14RR102
9M-XXD,01P14RR102
9M-XXE,01P14RR102
9M-XXF,01P14RR102
9M-XXG,01P14RR102
9M-XXR,01P14RR102
9M-XXQ,01P14RR102
9M-XBG,01P14RR102
9M-XBF,01P14RR102
9M-XBI,01P14RR102
9M-XXU,01P14RR102
9M-XXV,01P14RR102
9M-XXW,01P14RR102
9M-XXY,01P14RR102
9M-XXZ,01P14RR102
9M-XBH,01P14RR102
TC-NYA,01P14RR102
OH-LTM,4GE081
OH-LTN,4GE081
OH-LTO,4GE081
OH-LTP,4GE081
OH-LTS,4GE081
OH-LTT,4GE081
B-16336,4GE081
B-16337,4GE081
B-16338,4GE081
B-16339,4GE081
B-16340,4GE081
OO-SFH,01P14RR102
OO-SFC,01P14RR102
OO-SFB,01P14RR102
OO-SFD,01P14RR102
OO-SFP,01P14RR102
OO-SFJ,01P14RR102
OO-SFQ,01P14RR102
OO-SFG,01P14RR102
OO-SFE,01P14RR102
OO-SFX,01P14RR102
OO-SFF,01P14RR102
PK-LDW,01P14RR102
B-5957,01P14RR102
B-5977,01P14RR102
B-5978,01P14RR102
B-6101,01P14RR102
B-6102,01P14RR102
B-8577,01P14RR102
B-8689,01P14RR102
B-8383,01P14RR102
B-8385,01P14RR102
B-8386,01P14RR102
9S-ABS,4GE081
B-18361,4GE081
B-18305,4GE081
B-18306,4GE081
B-18307,4GE081
B-18308,4GE081
B-18309,4GE081
B-18311,4GE081
B-18315,4GE081
B-18316,4GE081
B-18317,4GE081
B-18358,4GE081
B-18359,4GE081
B-18360,4GE081
PK-GPE,01P14RR101
B-5945,01P14RR102
B-5929,01P14RR102
B-5960,01P14RR102
B-8589,01P14RR102
B-300V,01P14RR102
B-308F,01P14RR102
B-8678,01P14RR102
B-1042,01P14RR102
B-305R,01P14RR102
B-LBE,01P14RR102
B-LBF,01P14RR102
B-LBG,01P14RR102
B-HLM,01P14RR102
B-HLN,01P14RR102
B-HLO,01P14RR102
B-HLP,01P14RR102
B-HLQ,01P14RR102
B-HLR,01P14RR102
B-HLS,01P14RR102
B-HLT,01P14RR102
B-HLU,01P14RR102
B-HLV,01P14RR102
B-HLW,01P14RR102
B-LAA,01P14RR102
B-LAB,01P14RR102
B-LAD,01P14RR102
B-LAE,01P14RR102
B-LAF,01P14RR102
B-LAJ,01P14RR102
B-LAK,01P14RR102
B-LAL,01P14RR102
B-LAM,01P14RR102
B-LAN,01P14RR102
B-LAO,01P14RR102
B-LAP,01P14RR102
B-LAQ,01P14RR102
B-LAR,01P14RR102
B-LAX,01P14RR102
B-LAZ,01P14RR102
B-LBA,01P14RR102
B-LBB,01P14RR102
B-LBC,01P14RR102
B-HWM,01P14RR102
B-LBD,01P14RR102
B-HYG,01P14RR102
B-HYI,01P14RR102
B-HYJ,01P14RR102
B-HYQ,01P14RR102
B-LBH,01P14RR102
B-LBJ,01P14RR102
B-LBI,01P14RR102
B-LBK,01P14RR102
B-5917,7PW082
B-5922,7PW082
B-5928,7PW082
B-5965,7PW082
B-5967,7PW082
B-5966,7PW082
B-8359,7PW082
B-8426,7PW082
B-8870,9PW095
B-8360,7PW082
B-8365,01P14RR102
B-8362,01P14RR102
B-8361,01P14RR102
B-8363,01P14RR102
B-8366,01P14RR102
B-1062,01P14RR102
B-1063,01P14RR102
B-1065,01P14RR102
B-300U,01P14RR102
HS-XTN,01P14RR102
HS-XTI,01P14RR102
HS-XTP,01P14RR102
HS-XTE,01P14RR102
HS-XTO,01P14RR102
HS-XTQ,01P14RR102
HS-XTR,01P14RR102
HS-XTS,01P14RR102
OY-VKI,01P14RR102
N822NW,4GE081
N823NW,4GE081
N824NW,4GE081
N826NW,4GE081
N825NW,4GE081
N827NW,4GE081
N830NW,4GE081
N831NW,4GE081
EI-DUZ,4GE080
EI-EAV,4GE080
EI-EIK,4GE080
EI-EIL,4GE080
EI-FNG,4GE080
EI-FNH,4GE080
EI-GAJ,4GE080
EI-GCF,4GE080
EI-EIM,4GE080
EI-EIN,4GE080
G-EIDY,4GE080
G-EILA,4GE080
DQ-FJW,01P14RR102
HZ-NE24,01P14RR102
HZ-NE25,01P14RR102
PK-GPA,01P14RR101
PK-GPC,01P14RR101
PK-GPD,01P14RR101
PK-GPF,01P14RR101
PK-GPG,01P14RR101
PK-GPR,01P14RR102
PK-GPT,01P14RR102
PK-GPU,01P14RR102
PK-GPV,01P14RR102
PK-GPW,01P14RR102
PK-GPX,01P14RR102
PK-GPY,01P14RR102
PK-GPZ,01P14RR102
PK-GHA,01P14RR102
PK-GHD,01P14RR102
D-AIKA,01P14RR102
D-AIKB,01P14RR102
D-AIKC,01P14RR102
D-AIKD,01P14RR102
D-AIKE,01P14RR102
D-AIKF,01P14RR102
D-AIKH,01P14RR102
D-AIKK,01P14RR102
D-AIKO,01P14RR102
D-AFYQ,01P14RR102
D-AFYR,01P14RR102
9H-HFI,4GE081
9H-HFA,01P14RR102
B-LHJ,01P14RR102
B-LNO,01P14RR102
B-LNP,01P14RR102
B-LHI,01P14RR102
B-LHL,01P14RR102
B-LHR,01P14RR102
B-LHP,01P14RR102
B-5905,01P14RR102
B-5935,01P14RR102
B-6520,01P14RR102
B-6527,01P14RR102
B-6529,01P14RR102
B-6539,01P14RR102
B-32NM,01P14RR102
B-5972,01P14RR102
B-8287,01P14RR102
B-1022,01P14RR102
B-1021,01P14RR102
B-1020,01P14RR102
B-1048,01P14RR102
B-1097,01P14RR102
B-1096,01P14RR102
B-1098,01P14RR102
B-304L,01P14RR102
B-303C,01P14RR102
B-303Z,01P14RR102
B-304K,01P14RR102
EC-LZJ,4GE080
EC-LZX,4GE080
EC-MAA,4GE080
EC-LUB,4GE080
EC-LUK,4GE080
EC-LUX,4GE080
EC-LXK,4GE080
EC-LYF,4GE080
PK-LEW,01P14RR102
PK-LEG,01P14RR102
PK-LEH,01P14RR102
HL8001,7PW082
HL8002,7PW082
HL8003,7PW082
HL7553,7PW082
HL7554,7PW082
HL7584,7PW082
HL7585,7PW082
HL7586,7PW082
HL7587,7PW082
HL7701,7PW082
HL7702,7PW082
HL7709,7PW082
HL7710,7PW082
HL7720,7PW082
HL8025,7PW082
HL8026,7PW082
PH-AKA,5GE085
PH-AKB,5GE085
PH-AKD,5GE085
PH-AKE,5GE085
PH-AKF,5GE085
D-AIKI,01P14RR102
D-AIKL,01P14RR102
D-AIKN,01P14RR102
D-AIKP,01P14RR102
D-AIKQ,01P14RR102
D-AIKR,01P14RR102
D-AIKS,01P14RR102
B-305W,01P14RR102
B-1059,01P14RR102
B-1004,01P14RR102
B-1014,01P14RR102
HB-JHA,01P14RR102
HB-JHB,01P14RR102
HB-JHC,01P14RR102
HB-JHD,01P14RR102
HB-JHE,01P14RR102
HB-JHF,01P14RR102
HB-JHG,01P14RR102
HB-JHH,01P14RR102
HB-JHI,01P14RR102
HB-JHJ,01P14RR102
HB-JHK,01P14RR102
HB-JHL,01P14RR102
HB-JHN,01P14RR102
9M-MTA,7PW082
9M-MTB,7PW082
9M-MTC,9PW095
9M-MTD,9PW095
9M-MTE,7PW082
9M-MTF,7PW082
9M-MTG,7PW082
9M-MTH,7PW082
9M-MTI,7PW082
9M-MTJ,7PW082
9M-MTK,7PW082
9M-MTL,7PW082
9M-MTM,7PW082
9M-MTN,7PW082
9M-MTO,7PW082
B-5953,01P14RR102
B-6083,01P14RR102
B-6085,01P14RR102
B-6095,01P14RR102
B-6096,01P14RR102
B-6097,01P14RR102
B-6100,01P14RR102
B-5969,01P14RR102
B-5976,01P14RR102
B-1049,01P14RR102
B-8968,01P14RR102
B-8971,01P14RR102
B-8972,01P14RR102
B-8862,01P14RR102
B-8863,01P14RR102
B-1066,01P14RR102
B-1041,01P14RR102
B-300Q,01P14RR102
B-1073,01P14RR102
B-300P,01P14RR102
B-303D,01P14RR102
B-304A,01P14RR102
9M-LFD,01P14RR102
9M-LFJ,01P14RR102
9M-LFF,01P14RR102
9M-LFG,01P14RR102
9M-LFH,01P14RR102
UK33032,01P14RR102
UK33030,01P14RR102
UK33031,01P14RR102
N873CA,01P14RR102
RA-73848,4GE081
RA-73850,4GE081
RA-73849,4GE081
HL8293,7PW082
HL7740,7PW082
HL7741,7PW082
HL7746,7PW082
HL7747,7PW082
HL7754,7PW082
HL7792,7PW082
HL7793,7PW082
HL7794,7PW082
HL7795,7PW082
HL8258,7PW082
HL8259,7PW082
HL8282,7PW082
HL8286,7PW082
RP-C8771,01P14RR102
RP-C8765,01P14RR102
RP-C8766,01P14RR102
RP-C8780,01P14RR102
RP-C8781,01P14RR102
RP-C8782,01P14RR102
RP-C8783,01P14RR102
RP-C8786,01P14RR102
RP-C8789,01P14RR102
RP-C8763,01P14RR102
RP-C8764,01P14RR102
EC-ONX,4GE081
EC-OOI,01P14RR102
VH-QPK,4GE080
VH-QPL,4GE080
VH-QPA,2GE051
VH-QPB,2GE051
VH-QPC,2GE051
VH-QPD,2GE051
VH-QPE,2GE051
VH-QPF,2GE051
VH-QPG,2GE051
VH-QPH,5GE085
VH-QPI,5GE085
VH-QPJ,5GE085
A7-AEP,01P14RR102
A7-AED,4GE081
A7-AEE,4GE081
A7-AEF,4GE081
A7-AEG,4GE081
A7-AEI,4GE081
A7-AEJ,4GE081
A7-AEN,4GE081
A7-AEO,4GE081
A7-AEQ,01P14RR102
A7-AER,01P14RR102
9XR-WP,01P14RR102
ZS-SXJ,01P14RR102
ZS-SXM,01P14RR102
LN-RKM,01P14RR102
LN-RKN,01P14RR102
LN-RKO,01P14RR102
LN-RKR,01P14RR102
LN-RKU,01P14RR102
SE-REH,01P14RR102
RA-73788,01P14RR102
RA-73789,01P14RR102
RA-73701,01P14RR102
RA-73159,01P14RR102
RA-73700,01P14RR102
RA-73785,01P14RR102
RA-73786,01P14RR102
RA-73787,01P14RR102
RA-73782,01P14RR102
RA-73783,01P14RR102
RA-73784,01P14RR102
HS-TEN,01P14RR102
HS-TEO,01P14RR102
HS-TEP,01P14RR102
HS-TEW,01P14RR102
HS-TEX,01P14RR102
HS-TEV,01P14RR102
TC-LON,4GE080
TC-LOA,01P14RR102
